formula, size, total, solver, subsumption, reverse
P0.5N4L60.form410, 81, 0, 0, 0, 
P0.5N4L60.form411, 78, 1, 0, 1, 
P0.5N4L60.form412, 99, 0, 0, 0, 
P0.5N4L60.form413, 84, 0, 0, 0, 
P0.5N4L60.form414, 75, 0, 0, 0, 
P0.5N4L60.form415, 84, 2, 1, 1, 
P0.5N4L60.form416, 87, 1, 1, 0, 
P0.5N4L60.form417, 78, 12, 0, 3, 
P0.5N4L60.form418, 90, 1, 0, 1, 
P0.5N4L60.form419, 81, 4, 1, 0, 
P0.5N4L60.form420, 84, 0, 0, 0, 
P0.5N4L60.form421, 84, 0, 0, 0, 
P0.5N4L60.form422, 75, 5, 1, 2, 
P0.5N4L60.form423, 81, 0, 0, 0, 
P0.5N4L60.form424, 78, 0, 0, 0, 
P0.5N4L60.form425, 90, 1, 0, 1, 
P0.5N4L60.form426, 69, 2, 1, 0, 
P0.5N4L60.form427, 84, 2, 0, 2, 
P0.5N4L60.form428, 75, 8, 0, 4, 
P0.5N4L60.form429, 81, 0, 0, 0, 
P0.5N4L60.form430, 78, 1, 0, 1, 
P0.5N4L60.form431, 69, 1, 0, 1, 
P0.5N4L60.form432, 84, 4, 1, 0, 
P0.5N4L60.form433, 78, 1, 1, 0, 
P0.5N4L60.form434, 84, 2, 0, 0, 
P0.5N4L60.form435, 78, 0, 0, 0, 
P0.5N4L60.form436, 90, 0, 0, 0, 
P0.5N4L60.form437, 81, 0, 0, 0, 
P0.5N4L60.form438, 93, 0, 0, 0, 
P0.5N4L60.form439, 93, 1, 0, 1, 
P0.5N4L60.form440, 84, 2, 1, 0, 
P0.5N4L60.form441, 84, 0, 0, 0, 
P0.5N4L60.form442, 72, 0, 0, 0, 
P0.5N4L60.form443, 81, 3, 0, 2, 
P0.5N4L60.form444, 84, 0, 0, 0, 
P0.5N4L60.form445, 87, 0, 0, 0, 
P0.5N4L60.form446, 78, 2, 1, 1, 
P0.5N4L60.form447, 81, 7, 0, 4, 
P0.5N4L60.form448, 78, 0, 0, 0, 
P0.5N4L60.form449, 90, 0, 0, 0, 
P0.5N4L60.form450, 75, 0, 0, 0, 
P0.5N4L60.form451, 87, 1, 0, 0, 
P0.5N4L60.form452, 75, 0, 0, 0, 
P0.5N4L60.form453, 87, 0, 0, 0, 
P0.5N4L60.form454, 81, 0, 0, 0, 
P0.5N4L60.form455, 99, 0, 0, 0, 
P0.5N4L60.form456, 72, 0, 0, 0, 
P0.5N4L60.form457, 72, 0, 0, 0, 
P0.5N4L60.form458, 84, 1, 0, 0, 
P0.5N4L60.form459, 90, 11, 0, 7, 
P0.5N4L60.form460, 81, 1, 0, 1, 
P0.5N4L60.form461, 81, 4, 2, 2, 
P0.5N4L60.form462, 84, 2, 0, 0, 
P0.5N4L60.form463, 87, 0, 0, 0, 
P0.5N4L60.form464, 87, 0, 0, 0, 
P0.5N4L60.form465, 81, 0, 0, 0, 
P0.5N4L60.form466, 72, 0, 0, 0, 
P0.5N4L60.form467, 81, 0, 0, 0, 
P0.5N4L60.form468, 78, 1, 0, 0, 
P0.5N4L60.form469, 78, 0, 0, 0, 
P0.5N4L60.form470, 72, 1, 0, 1, 
P0.5N4L60.form471, 93, 0, 0, 0, 
P0.5N4L60.form472, 81, 2, 0, 1, 
P0.5N4L60.form473, 81, 0, 0, 0, 
P0.5N4L60.form474, 84, 2, 0, 2, 
P0.5N4L60.form475, 81, 0, 0, 0, 
P0.5N4L60.form476, 87, 1, 0, 0, 
P0.5N4L60.form477, 81, 0, 0, 0, 
P0.5N4L60.form478, 81, 5, 0, 3, 
P0.5N4L60.form479, 72, 2, 0, 1, 
P0.5N4L60.form480, 81, 0, 0, 0, 
P0.5N4L60.form481, 81, 2, 0, 0, 
P0.5N4L60.form482, 84, 5, 0, 1, 
P0.5N4L60.form483, 84, 1, 0, 0, 
P0.5N4L60.form484, 84, 1, 0, 1, 
P0.5N4L60.form485, 75, 0, 0, 0, 
P0.5N4L60.form486, 78, 0, 0, 0, 
P0.5N4L60.form487, 81, 1, 0, 1, 
P0.5N4L60.form488, 87, 0, 0, 0, 
P0.5N4L60.form489, 81, 0, 0, 0, 
P0.5N4L60.form490, 87, 4, 1, 1, 
P0.5N4L60.form491, 66, 1, 0, 1, 
P0.5N4L60.form492, 78, 2, 1, 1, 
P0.5N4L60.form493, 78, 0, 0, 0, 
P0.5N4L60.form494, 90, 22, 3, 6, 
P0.5N4L60.form495, 75, 0, 0, 0, 
P0.5N4L60.form496, 81, 1, 0, 0, 
P0.5N4L60.form497, 81, 1, 0, 1, 
P0.5N4L60.form498, 87, 0, 0, 0, 
P0.5N4L60.form499, 78, 0, 0, 0, 
P0.5N4L70.form, 91, 4, 0, 2, 
P0.5N4L70.form1, 79, 0, 0, 0, 
P0.5N4L70.form2, 97, 1, 0, 1, 
P0.5N4L70.form3, 97, 0, 0, 0, 
P0.5N4L70.form4, 112, 0, 0, 0, 
P0.5N4L70.form5, 88, 2, 0, 2, 
P0.5N4L70.form6, 85, 2, 1, 1, 
P0.5N4L70.form7, 94, 2, 0, 1, 
P0.5N4L70.form8, 88, 0, 0, 0, 
P0.5N4L70.form9, 94, 8, 1, 5, 
P0.5N4L70.form10, 91, 0, 0, 0, 
P0.5N4L70.form11, 82, 1, 0, 0, 
P0.5N4L70.form12, 94, 1, 1, 0, 
P0.5N4L70.form13, 85, 5, 0, 1, 
P0.5N4L70.form14, 103, 0, 0, 0, 
P0.5N4L70.form15, 91, 0, 0, 0, 
P0.5N4L70.form16, 100, 18, 0, 6, 
P0.5N4L70.form17, 94, 0, 0, 0, 
P0.5N4L70.form18, 94, 1, 0, 1, 
P0.5N4L70.form19, 91, 1, 0, 1, 
P0.5N4L70.form20, 100, 173, 2, 13, 
P0.5N4L70.form21, 94, 2, 0, 1, 
P0.5N4L70.form22, 97, 1, 0, 0, 
P0.5N4L70.form23, 88, 0, 0, 0, 
P0.5N4L70.form24, 82, 1, 0, 1, 
P0.5N4L70.form25, 100, 0, 0, 0, 
P0.5N4L70.form26, 97, 9, 0, 3, 
P0.5N4L70.form27, 97, 0, 0, 0, 
P0.5N4L70.form28, 103, 1, 0, 0, 
P0.5N4L70.form29, 85, 0, 0, 0, 
P0.5N4L70.form30, 97, 0, 0, 0, 
P0.5N4L70.form31, 94, 1, 0, 1, 
P0.5N4L70.form32, 97, 0, 0, 0, 
P0.5N4L70.form33, 97, 0, 0, 0, 
P0.5N4L70.form34, 94, 0, 0, 0, 
P0.5N4L70.form35, 79, 0, 0, 0, 
P0.5N4L70.form36, 97, 1, 0, 0, 
P0.5N4L70.form37, 100, 1, 0, 0, 
P0.5N4L70.form38, 97, 2, 0, 1, 
P0.5N4L70.form39, 97, 1, 0, 1, 
P0.5N4L70.form40, 97, 0, 0, 0, 
P0.5N4L70.form41, 100, 19, 1, 3, 
P0.5N4L70.form42, 103, 1, 0, 1, 
P0.5N4L70.form43, 91, 0, 0, 0, 
P0.5N4L70.form44, 97, 1, 0, 1, 
P0.5N4L70.form45, 100, 1, 0, 1, 
P0.5N4L70.form46, 100, 0, 0, 0, 
P0.5N4L70.form47, 106, 3, 1, 2, 
P0.5N4L70.form48, 88, 0, 0, 0, 
P0.5N4L70.form49, 85, 0, 0, 0, 
P0.5N4L70.form50, 97, 0, 0, 0, 
P0.5N4L70.form51, 91, 0, 0, 0, 
P0.5N4L70.form52, 100, 0, 0, 0, 
P0.5N4L70.form53, 97, 0, 0, 0, 
P0.5N4L70.form54, 91, 6, 1, 1, 
P0.5N4L70.form55, 94, 3, 1, 0, 
P0.5N4L70.form56, 85, 0, 0, 0, 
P0.5N4L70.form57, 109, 0, 0, 0, 
P0.5N4L70.form58, 85, 0, 0, 0, 
P0.5N4L70.form59, 97, 0, 0, 0, 
P0.5N4L70.form60, 103, 1, 0, 0, 
P0.5N4L70.form61, 103, 0, 0, 0, 
P0.5N4L70.form62, 94, 0, 0, 0, 
P0.5N4L70.form63, 100, 0, 0, 0, 
P0.5N4L70.form64, 97, 1, 0, 0, 
P0.5N4L70.form65, 100, 1, 0, 0, 
P0.5N4L70.form66, 100, 0, 0, 0, 
P0.5N4L70.form67, 91, 0, 0, 0, 
P0.5N4L70.form68, 91, 0, 0, 0, 
P0.5N4L70.form69, 91, 0, 0, 0, 
P0.5N4L70.form70, 82, 3, 0, 1, 
P0.5N4L70.form71, 112, 0, 0, 0, 
P0.5N4L70.form72, 100, 6, 0, 0, 
P0.5N4L70.form73, 106, 0, 0, 0, 
P0.5N4L70.form74, 97, 1, 0, 1, 
P0.5N4L70.form75, 109, 0, 0, 0, 
P0.5N4L70.form76, 94, 1, 0, 1, 
P0.5N4L70.form77, 94, 0, 0, 0, 
P0.5N4L70.form78, 85, 0, 0, 0, 
P0.5N4L70.form79, 94, 2, 0, 1, 
P0.5N4L70.form80, 94, 0, 0, 0, 
P0.5N4L70.form81, 103, 1, 0, 1, 
P0.5N4L70.form82, 100, 2, 0, 1, 
P0.5N4L70.form83, 88, 1, 1, 0, 
P0.5N4L70.form84, 97, 0, 0, 0, 
P0.5N4L70.form85, 100, 0, 0, 0, 
P0.5N4L70.form86, 97, 0, 0, 0, 
P0.5N4L70.form87, 91, 0, 0, 0, 
P0.5N4L70.form88, 97, 0, 0, 0, 
P0.5N4L70.form89, 106, 4, 0, 1, 
P0.5N4L70.form90, 91, 1, 0, 0, 
P0.5N4L70.form91, 103, 1, 0, 1, 
P0.5N4L70.form92, 97, 0, 0, 0, 
P0.5N4L70.form93, 103, 19, 1, 6, 
P0.5N4L70.form94, 103, 14, 1, 6, 
P0.5N4L70.form95, 97, 6, 1, 2, 
P0.5N4L70.form96, 106, 1, 1, 0, 
P0.5N4L70.form97, 100, 0, 0, 0, 
P0.5N4L70.form98, 94, 1, 0, 0, 
P0.5N4L70.form99, 103, 0, 0, 0, 
P0.5N4L70.form100, 85, 0, 0, 0, 
P0.5N4L70.form101, 109, 0, 0, 0, 
P0.5N4L70.form102, 97, 3, 2, 0, 
P0.5N4L70.form103, 109, 0, 0, 0, 
P0.5N4L70.form104, 100, 3, 0, 1, 
P0.5N4L70.form105, 91, 1, 0, 1, 
P0.5N4L70.form106, 103, 18, 1, 8, 
P0.5N4L70.form107, 106, 0, 0, 0, 
P0.5N4L70.form108, 91, 0, 0, 0, 
P0.5N4L70.form109, 97, 0, 0, 0, 
P0.5N4L70.form110, 85, 28, 0, 11, 
P0.5N4L70.form111, 97, 0, 0, 0, 
P0.5N4L70.form112, 91, 0, 0, 0, 
P0.5N4L70.form113, 100, 1, 0, 0, 
P0.5N4L70.form114, 94, 0, 0, 0, 
P0.5N4L70.form115, 112, 2, 0, 1, 
P0.5N4L70.form116, 100, 10, 0, 0, 
P0.5N4L70.form117, 97, 0, 0, 0, 
P0.5N4L70.form118, 97, 3, 1, 1, 
P0.5N4L70.form119, 94, 1, 0, 0, 
P0.5N4L70.form120, 103, 24, 2, 10, 
P0.5N4L70.form121, 118, 76, 2, 13, 
P0.5N4L70.form122, 100, 1, 1, 0, 
P0.5N4L70.form123, 94, 11, 1, 4, 
P0.5N4L70.form124, 91, 0, 0, 0, 
P0.5N4L70.form125, 91, 0, 0, 0, 
P0.5N4L70.form126, 97, 1, 0, 0, 
P0.5N4L70.form127, 103, 1, 0, 1, 
P0.5N4L70.form128, 100, 2, 0, 0, 
P0.5N4L70.form129, 100, 0, 0, 0, 
P0.5N4L70.form130, 97, 0, 0, 0, 
P0.5N4L70.form131, 97, 5, 0, 4, 
P0.5N4L70.form132, 103, 0, 0, 0, 
P0.5N4L70.form133, 88, 0, 0, 0, 
P0.5N4L70.form134, 106, 1, 0, 1, 
P0.5N4L70.form135, 94, 0, 0, 0, 
P0.5N4L70.form136, 94, 3, 0, 1, 
P0.5N4L70.form137, 91, 0, 0, 0, 
P0.5N4L70.form138, 97, 1, 1, 0, 
P0.5N4L70.form139, 100, 2, 0, 1, 
P0.5N4L70.form140, 94, 1, 1, 0, 
P0.5N4L70.form141, 88, 2, 1, 1, 
P0.5N4L70.form142, 97, 0, 0, 0, 
P0.5N4L70.form143, 109, 0, 0, 0, 
P0.5N4L70.form144, 106, 0, 0, 0, 
P0.5N4L70.form145, 106, 1, 0, 0, 
P0.5N4L70.form146, 94, 0, 0, 0, 
P0.5N4L70.form147, 91, 0, 0, 0, 
P0.5N4L70.form148, 88, 0, 0, 0, 
P0.5N4L70.form149, 94, 1, 0, 0, 
P0.5N4L70.form150, 91, 0, 0, 0, 
P0.5N4L70.form151, 112, 0, 0, 0, 
P0.5N4L70.form152, 100, 1, 0, 1, 
P0.5N4L70.form153, 88, 3, 0, 2, 
P0.5N4L70.form154, 91, 0, 0, 0, 
P0.5N4L70.form155, 106, 1, 1, 0, 
P0.5N4L70.form156, 85, 0, 0, 0, 
P0.5N4L70.form157, 91, 0, 0, 0, 
P0.5N4L70.form158, 97, 0, 0, 0, 
P0.5N4L70.form159, 97, 1, 0, 0, 
P0.5N4L70.form160, 94, 18, 2, 5, 
P0.5N4L70.form161, 91, 0, 0, 0, 
P0.5N4L70.form162, 100, 2, 0, 2, 
P0.5N4L70.form163, 112, 0, 0, 0, 
P0.5N4L70.form164, 88, 0, 0, 0, 
P0.5N4L70.form165, 91, 1, 0, 1, 
P0.5N4L70.form166, 91, 0, 0, 0, 
P0.5N4L70.form167, 103, 3, 1, 2, 
P0.5N4L70.form168, 91, 1, 0, 0, 
P0.5N4L70.form169, 106, 0, 0, 0, 
P0.5N4L70.form170, 103, 27, 1, 15, 
P0.5N4L70.form171, 97, 3, 0, 2, 
P0.5N4L70.form172, 85, 1, 0, 1, 
P0.5N4L70.form173, 97, 0, 0, 0, 
P0.5N4L70.form174, 82, 0, 0, 0, 
P0.5N4L70.form175, 94, 0, 0, 0, 
P0.5N4L70.form176, 97, 11, 1, 4, 
P0.5N4L70.form177, 85, 31, 0, 25, 
P0.5N4L70.form178, 88, 1, 0, 1, 
P0.5N4L70.form179, 85, 0, 0, 0, 
P0.5N4L70.form180, 94, 0, 0, 0, 
P0.5N4L70.form181, 82, 1, 0, 1, 
P0.5N4L70.form182, 106, 1, 0, 1, 
P0.5N4L70.form183, 91, 0, 0, 0, 
P0.5N4L70.form184, 97, 0, 0, 0, 
P0.5N4L70.form185, 100, 0, 0, 0, 
P0.5N4L70.form186, 100, 1, 0, 0, 
P0.5N4L70.form187, 94, 1, 0, 0, 
P0.5N4L70.form188, 94, 0, 0, 0, 
P0.5N4L70.form189, 88, 0, 0, 0, 
P0.5N4L70.form190, 91, 0, 0, 0, 
P0.5N4L70.form191, 91, 3, 0, 0, 
P0.5N4L70.form192, 85, 1, 0, 1, 
P0.5N4L70.form193, 85, 0, 0, 0, 
P0.5N4L70.form194, 91, 1, 0, 0, 
P0.5N4L70.form195, 85, 1, 0, 1, 
P0.5N4L70.form196, 79, 0, 0, 0, 
P0.5N4L70.form197, 103, 2, 0, 1, 
P0.5N4L70.form198, 91, 2, 1, 0, 
P0.5N4L70.form199, 94, 0, 0, 0, 
P0.5N4L70.form200, 91, 0, 0, 0, 
P0.5N4L70.form201, 88, 1, 1, 0, 
P0.5N4L70.form202, 103, 3, 0, 1, 
P0.5N4L70.form203, 109, 0, 0, 0, 
P0.5N4L70.form204, 85, 0, 0, 0, 
P0.5N4L70.form205, 91, 0, 0, 0, 
P0.5N4L70.form206, 97, 1, 0, 0, 
P0.5N4L70.form207, 103, 0, 0, 0, 
P0.5N4L70.form208, 91, 2, 1, 1, 
P0.5N4L70.form209, 109, 11, 0, 6, 
P0.5N4L70.form210, 91, 0, 0, 0, 
P0.5N4L70.form211, 100, 0, 0, 0, 
P0.5N4L70.form212, 85, 0, 0, 0, 
P0.5N4L70.form213, 100, 0, 0, 0, 
P0.5N4L70.form214, 91, 0, 0, 0, 
P0.5N4L70.form215, 100, 3, 0, 1, 
P0.5N4L70.form216, 109, 2, 0, 1, 
P0.5N4L70.form217, 106, 0, 0, 0, 
P0.5N4L70.form218, 103, 0, 0, 0, 
P0.5N4L70.form219, 106, 1, 0, 0, 
P0.5N4L70.form220, 94, 7, 0, 4, 
P0.5N4L70.form221, 100, 0, 0, 0, 
P0.5N4L70.form222, 88, 1, 0, 1, 
P0.5N4L70.form223, 109, 3, 0, 3, 
P0.5N4L70.form224, 97, 4, 0, 3, 
P0.5N4L70.form225, 103, 1, 0, 0, 
P0.5N4L70.form226, 100, 0, 0, 0, 
P0.5N4L70.form227, 91, 0, 0, 0, 
P0.5N4L70.form228, 85, 0, 0, 0, 
P0.5N4L70.form229, 103, 1, 0, 1, 
P0.5N4L70.form230, 100, 0, 0, 0, 
P0.5N4L70.form231, 91, 0, 0, 0, 
P0.5N4L70.form232, 85, 0, 0, 0, 
P0.5N4L70.form233, 91, 1, 0, 1, 
P0.5N4L70.form234, 103, 0, 0, 0, 
P0.5N4L70.form235, 85, 2, 0, 1, 
P0.5N4L70.form236, 94, 0, 0, 0, 
P0.5N4L70.form237, 100, 0, 0, 0, 
P0.5N4L70.form238, 115, 0, 0, 0, 
P0.5N4L70.form239, 106, 0, 0, 0, 
P0.5N4L70.form240, 103, 2, 0, 1, 
P0.5N4L70.form241, 97, 1, 0, 0, 
P0.5N4L70.form242, 91, 1, 1, 0, 
P0.5N4L70.form243, 103, 0, 0, 0, 
P0.5N4L70.form244, 91, 0, 0, 0, 
P0.5N4L70.form245, 94, 3, 0, 1, 
P0.5N4L70.form246, 82, 2, 0, 2, 
P0.5N4L70.form247, 97, 0, 0, 0, 
P0.5N4L70.form248, 82, 2, 0, 2, 
P0.5N4L70.form249, 97, 0, 0, 0, 
P0.5N4L70.form250, 106, 0, 0, 0, 
P0.5N4L70.form251, 88, 1, 1, 0, 
P0.5N4L70.form252, 100, 0, 0, 0, 
P0.5N4L70.form253, 100, 0, 0, 0, 
P0.5N4L70.form254, 91, 0, 0, 0, 
P0.5N4L70.form255, 91, 0, 0, 0, 
P0.5N4L70.form256, 97, 0, 0, 0, 
P0.5N4L70.form257, 94, 1, 1, 0, 
P0.5N4L70.form258, 94, 0, 0, 0, 
P0.5N4L70.form259, 97, 3, 0, 1, 
P0.5N4L70.form260, 88, 1, 0, 1, 
P0.5N4L70.form261, 94, 1, 0, 0, 
P0.5N4L70.form262, 94, 1, 0, 1, 
P0.5N4L70.form263, 100, 3, 0, 2, 
P0.5N4L70.form264, 103, 4, 0, 3, 
P0.5N4L70.form265, 100, 0, 0, 0, 
P0.5N4L70.form266, 94, 1, 1, 0, 
P0.5N4L70.form267, 88, 1, 0, 0, 
P0.5N4L70.form268, 91, 0, 0, 0, 
P0.5N4L70.form269, 100, 0, 0, 0, 
P0.5N4L70.form270, 88, 1, 0, 0, 
P0.5N4L70.form271, 97, 0, 0, 0, 
P0.5N4L70.form272, 97, 0, 0, 0, 
P0.5N4L70.form273, 94, 1, 0, 1, 
P0.5N4L70.form274, 82, 0, 0, 0, 
P0.5N4L70.form275, 100, 8, 1, 4, 
P0.5N4L70.form276, 103, 1, 0, 0, 
P0.5N4L70.form277, 97, 0, 0, 0, 
P0.5N4L70.form278, 88, 2, 0, 2, 
P0.5N4L70.form279, 112, 0, 0, 0, 
P0.5N4L70.form280, 97, 0, 0, 0, 
P0.5N4L70.form281, 97, 0, 0, 0, 
P0.5N4L70.form282, 85, 0, 0, 0, 
P0.5N4L70.form283, 91, 0, 0, 0, 
P0.5N4L70.form284, 106, 1, 0, 0, 
P0.5N4L70.form285, 88, 0, 0, 0, 
P0.5N4L70.form286, 85, 6, 0, 4, 
P0.5N4L70.form287, 97, 1, 0, 1, 
P0.5N4L70.form288, 91, 0, 0, 0, 
P0.5N4L70.form289, 100, 0, 0, 0, 
P0.5N4L70.form290, 97, 1, 0, 0, 
P0.5N4L70.form291, 97, 0, 0, 0, 
P0.5N4L70.form292, 97, 1, 0, 0, 
P0.5N4L70.form293, 85, 0, 0, 0, 
P0.5N4L70.form294, 85, 2, 0, 1, 
P0.5N4L70.form295, 82, 1, 0, 0, 
P0.5N4L70.form296, 88, 2, 0, 1, 
P0.5N4L70.form297, 91, 1, 0, 1, 
P0.5N4L70.form298, 88, 0, 0, 0, 
P0.5N4L70.form299, 85, 1, 0, 1, 
P0.5N4L70.form300, 109, 1, 0, 1, 
P0.5N4L70.form301, 91, 1, 0, 0, 
P0.5N4L70.form302, 94, 5, 0, 4, 
P0.5N4L70.form303, 79, 1, 0, 0, 
P0.5N4L70.form304, 85, 0, 0, 0, 
P0.5N4L70.form305, 97, 0, 0, 0, 
P0.5N4L70.form306, 94, 3, 0, 3, 
P0.5N4L70.form307, 94, 0, 0, 0, 
P0.5N4L70.form308, 91, 1, 0, 0, 
P0.5N4L70.form309, 85, 1, 1, 0, 
P0.5N4L70.form310, 97, 1, 0, 0, 
P0.5N4L70.form311, 106, 0, 0, 0, 
P0.5N4L70.form312, 94, 0, 0, 0, 
P0.5N4L70.form313, 115, 1, 0, 0, 
P0.5N4L70.form314, 91, 0, 0, 0, 
P0.5N4L70.form315, 100, 67, 4, 24, 
P0.5N4L70.form316, 85, 0, 0, 0, 
P0.5N4L70.form317, 100, 1, 0, 0, 
P0.5N4L70.form318, 91, 1, 0, 1, 
P0.5N4L70.form319, 97, 1, 0, 0, 
P0.5N4L70.form320, 97, 0, 0, 0, 
P0.5N4L70.form321, 94, 4, 0, 4, 
P0.5N4L70.form322, 106, 0, 0, 0, 
P0.5N4L70.form323, 97, 0, 0, 0, 
P0.5N4L70.form324, 97, 19, 0, 4, 
P0.5N4L70.form325, 88, 0, 0, 0, 
P0.5N4L70.form326, 88, 1, 0, 1, 
P0.5N4L70.form327, 88, 1, 0, 1, 
P0.5N4L70.form328, 106, 0, 0, 0, 
P0.5N4L70.form329, 91, 0, 0, 0, 
P0.5N4L70.form330, 94, 2, 0, 2, 
P0.5N4L70.form331, 85, 0, 0, 0, 
P0.5N4L70.form332, 106, 2, 0, 1, 
P0.5N4L70.form333, 103, 0, 0, 0, 
P0.5N4L70.form334, 106, 2, 0, 2, 
P0.5N4L70.form335, 88, 1, 0, 0, 
P0.5N4L70.form336, 97, 1, 0, 0, 
P0.5N4L70.form337, 85, 0, 0, 0, 
P0.5N4L70.form338, 103, 1, 0, 0, 
P0.5N4L70.form339, 100, 0, 0, 0, 
P0.5N4L70.form340, 88, 0, 0, 0, 
P0.5N4L70.form341, 94, 3, 1, 1, 
P0.5N4L70.form342, 103, 1, 1, 0, 
P0.5N4L70.form343, 115, 1, 1, 0, 
P0.5N4L70.form344, 94, 1, 0, 0, 
P0.5N4L70.form345, 94, 0, 0, 0, 
P0.5N4L70.form346, 103, 0, 0, 0, 
P0.5N4L70.form347, 88, 6, 1, 3, 
P0.5N4L70.form348, 88, 1, 1, 0, 
P0.5N4L70.form349, 88, 9, 0, 1, 
P0.5N4L70.form350, 85, 1, 0, 1, 
P0.5N4L70.form351, 94, 1, 1, 0, 
P0.5N4L70.form352, 91, 2, 0, 1, 
P0.5N4L70.form353, 103, 1, 0, 0, 
P0.5N4L70.form354, 106, 8, 1, 2, 
P0.5N4L70.form355, 97, 1, 0, 1, 
P0.5N4L70.form356, 103, 0, 0, 0, 
P0.5N4L70.form357, 94, 1, 0, 1, 
P0.5N4L70.form358, 88, 0, 0, 0, 
P0.5N4L70.form359, 85, 1, 0, 0, 
P0.5N4L70.form360, 91, 0, 0, 0, 
P0.5N4L70.form361, 88, 0, 0, 0, 
P0.5N4L70.form362, 94, 44, 1, 14, 
P0.5N4L70.form363, 97, 0, 0, 0, 
P0.5N4L70.form364, 106, 0, 0, 0, 
P0.5N4L70.form365, 106, 1, 0, 0, 
P0.5N4L70.form366, 97, 0, 0, 0, 
P0.5N4L70.form367, 94, 1, 0, 0, 
P0.5N4L70.form368, 94, 0, 0, 0, 
P0.5N4L70.form369, 85, 1, 0, 1, 
P0.5N4L70.form370, 103, 0, 0, 0, 
P0.5N4L70.form371, 94, 1, 0, 1, 
P0.5N4L70.form372, 94, 0, 0, 0, 
P0.5N4L70.form373, 97, 1, 0, 1, 
P0.5N4L70.form374, 97, 0, 0, 0, 
P0.5N4L70.form375, 94, 0, 0, 0, 
P0.5N4L70.form376, 100, 7, 1, 2, 
P0.5N4L70.form377, 118, 1, 0, 0, 
P0.5N4L70.form378, 106, 1, 0, 1, 
P0.5N4L70.form379, 94, 2, 0, 1, 
P0.5N4L70.form380, 94, 0, 0, 0, 
P0.5N4L70.form381, 97, 0, 0, 0, 
P0.5N4L70.form382, 91, 8, 0, 1, 
P0.5N4L70.form383, 100, 0, 0, 0, 
P0.5N4L70.form384, 85, 0, 0, 0, 
P0.5N4L70.form385, 103, 2, 1, 1, 
P0.5N4L70.form386, 100, 1, 0, 1, 
P0.5N4L70.form387, 94, 1, 1, 0, 
P0.5N4L70.form388, 97, 0, 0, 0, 
P0.5N4L70.form389, 106, 2, 0, 1, 
P0.5N4L70.form390, 112, 0, 0, 0, 
P0.5N4L70.form391, 91, 0, 0, 0, 
P0.5N4L70.form392, 91, 0, 0, 0, 
P0.5N4L70.form393, 91, 0, 0, 0, 
P0.5N4L70.form394, 100, 0, 0, 0, 
P0.5N4L70.form395, 94, 0, 0, 0, 
P0.5N4L70.form396, 94, 0, 0, 0, 
P0.5N4L70.form397, 88, 1, 0, 1, 
P0.5N4L70.form398, 88, 0, 0, 0, 
P0.5N4L70.form399, 91, 0, 0, 0, 
P0.5N4L70.form400, 91, 0, 0, 0, 
P0.5N4L70.form401, 100, 3, 0, 0, 
P0.5N4L70.form402, 85, 3, 0, 2, 
P0.5N4L70.form403, 97, 0, 0, 0, 
P0.5N4L70.form404, 91, 1, 0, 0, 
P0.5N4L70.form405, 82, 0, 0, 0, 
P0.5N4L70.form406, 100, 0, 0, 0, 
P0.5N4L70.form407, 94, 7, 0, 5, 
P0.5N4L70.form408, 91, 0, 0, 0, 
P0.5N4L70.form409, 91, 4, 0, 1, 
P0.5N4L70.form410, 103, 0, 0, 0, 
P0.5N4L70.form411, 94, 36, 1, 17, 
P0.5N4L70.form412, 100, 1, 0, 1, 
P0.5N4L70.form413, 100, 0, 0, 0, 
P0.5N4L70.form414, 94, 1, 0, 1, 
P0.5N4L70.form415, 109, 2, 0, 1, 
P0.5N4L70.form416, 88, 0, 0, 0, 
P0.5N4L70.form417, 103, 0, 0, 0, 
P0.5N4L70.form418, 91, 0, 0, 0, 
P0.5N4L70.form419, 94, 4, 0, 2, 
P0.5N4L70.form420, 109, 1, 0, 0, 
P0.5N4L70.form421, 106, 7, 0, 6, 
P0.5N4L70.form422, 88, 1, 0, 0, 
P0.5N4L70.form423, 100, 1, 0, 1, 
P0.5N4L70.form424, 100, 9, 2, 5, 
P0.5N4L70.form425, 103, 0, 0, 0, 
P0.5N4L70.form426, 97, 149, 3, 50, 
P0.5N4L70.form427, 106, 0, 0, 0, 
P0.5N4L70.form428, 85, 0, 0, 0, 
P0.5N4L70.form429, 106, 1, 0, 0, 
P0.5N4L70.form430, 88, 0, 0, 0, 
P0.5N4L70.form431, 100, 0, 0, 0, 
P0.5N4L70.form432, 103, 2, 0, 1, 
P0.5N4L70.form433, 106, 0, 0, 0, 
P0.5N4L70.form434, 91, 1, 1, 0, 
P0.5N4L70.form435, 115, 1, 1, 0, 
P0.5N4L70.form436, 103, 2, 0, 2, 
P0.5N4L70.form437, 100, 7, 0, 4, 
P0.5N4L70.form438, 100, 0, 0, 0, 
P0.5N4L70.form439, 103, 0, 0, 0, 
P0.5N4L70.form440, 103, 1, 0, 0, 
P0.5N4L70.form441, 91, 1, 0, 0, 
P0.5N4L70.form442, 88, 1, 0, 0, 
P0.5N4L70.form443, 103, 2, 0, 0, 
P0.5N4L70.form444, 100, 18, 0, 6, 
P0.5N4L70.form445, 103, 0, 0, 0, 
P0.5N4L70.form446, 94, 0, 0, 0, 
