formula, size, total, solver, subsumption, reverse
P0.5N4L40.form476, 55, 5, 0, 0, 
P0.5N4L40.form477, 55, 6, 0, 2, 
P0.5N4L40.form478, 58, 3, 0, 0, 
P0.5N4L40.form479, 49, 3, 0, 1, 
P0.5N4L40.form480, 55, 3, 0, 0, 
P0.5N4L40.form481, 46, 4, 0, 0, 
P0.5N4L40.form482, 61, 3, 0, 0, 
P0.5N4L40.form483, 64, 10, 1, 6, 
P0.5N4L40.form484, 55, 3, 0, 0, 
P0.5N4L40.form485, 61, 3, 0, 1, 
P0.5N4L40.form486, 61, 5, 0, 2, 
P0.5N4L40.form487, 55, 6, 0, 1, 
P0.5N4L40.form488, 64, 13, 0, 8, 
P0.5N4L40.form489, 58, 3, 0, 1, 
P0.5N4L40.form490, 46, 3, 0, 0, 
P0.5N4L40.form491, 46, 2, 0, 0, 
P0.5N4L40.form492, 43, 2, 0, 0, 
P0.5N4L40.form493, 55, 4, 0, 2, 
P0.5N4L40.form494, 58, 2, 0, 0, 
P0.5N4L40.form495, 64, 5, 0, 1, 
P0.5N4L40.form496, 46, 5, 0, 0, 
P0.5N4L40.form497, 46, 5, 0, 0, 
P0.5N4L40.form498, 58, 3, 0, 0, 
P0.5N4L40.form499, 67, 3, 0, 0, 
P0.5N4L50.form, 59, 4, 1, 1, 
P0.5N4L50.form1, 59, 7, 0, 4, 
P0.5N4L50.form2, 62, 6, 0, 2, 
P0.5N4L50.form3, 62, 9, 0, 5, 
P0.5N4L50.form4, 65, 3, 0, 0, 
P0.5N4L50.form5, 62, 3, 0, 0, 
P0.5N4L50.form6, 74, 2, 0, 0, 
P0.5N4L50.form7, 62, 4, 0, 2, 
P0.5N4L50.form8, 71, 3, 0, 1, 
P0.5N4L50.form9, 65, 4, 0, 2, 
P0.5N4L50.form10, 62, 5, 1, 1, 
P0.5N4L50.form11, 71, 3, 0, 0, 
P0.5N4L50.form12, 71, 4, 0, 0, 
P0.5N4L50.form13, 68, 4, 0, 0, 
P0.5N4L50.form14, 68, 2, 0, 0, 
P0.5N4L50.form15, 53, 3, 0, 1, 
P0.5N4L50.form16, 68, 4, 0, 1, 
P0.5N4L50.form17, 68, 3, 0, 0, 
P0.5N4L50.form18, 77, 3, 0, 1, 
P0.5N4L50.form19, 62, 3, 0, 1, 
P0.5N4L50.form20, 71, 3, 0, 1, 
P0.5N4L50.form21, 59, 3, 0, 0, 
P0.5N4L50.form22, 71, 4, 0, 1, 
P0.5N4L50.form23, 68, 4, 0, 1, 
P0.5N4L50.form24, 65, 3, 0, 0, 
P0.5N4L50.form25, 74, 4, 0, 1, 
P0.5N4L50.form26, 62, 3, 0, 1, 
P0.5N4L50.form27, 53, 2, 0, 0, 
P0.5N4L50.form28, 65, 4, 0, 1, 
P0.5N4L50.form29, 65, 3, 0, 0, 
P0.5N4L50.form30, 71, 12, 0, 8, 
P0.5N4L50.form31, 65, 3, 0, 1, 
P0.5N4L50.form32, 74, 3, 1, 0, 
P0.5N4L50.form33, 56, 3, 0, 0, 
P0.5N4L50.form34, 62, 2, 0, 0, 
P0.5N4L50.form35, 71, 3, 0, 1, 
P0.5N4L50.form36, 68, 3, 0, 1, 
P0.5N4L50.form37, 83, 6, 0, 3, 
P0.5N4L50.form38, 65, 3, 0, 1, 
P0.5N4L50.form39, 62, 4, 0, 1, 
P0.5N4L50.form40, 62, 4, 0, 1, 
P0.5N4L50.form41, 65, 4, 0, 1, 
P0.5N4L50.form42, 65, 3, 0, 1, 
P0.5N4L50.form43, 71, 3, 0, 1, 
P0.5N4L50.form44, 59, 3, 0, 0, 
P0.5N4L50.form45, 68, 5, 0, 2, 
P0.5N4L50.form46, 62, 3, 0, 0, 
P0.5N4L50.form47, 74, 3, 0, 0, 
P0.5N4L50.form48, 74, 3, 0, 0, 
P0.5N4L50.form49, 68, 5, 0, 1, 
P0.5N4L50.form50, 62, 4, 0, 0, 
P0.5N4L50.form51, 68, 3, 0, 0, 
P0.5N4L50.form52, 65, 3, 0, 1, 
P0.5N4L50.form53, 65, 3, 0, 1, 
P0.5N4L50.form54, 62, 7, 1, 4, 
P0.5N4L50.form55, 59, 3, 0, 0, 
P0.5N4L50.form56, 65, 3, 0, 0, 
P0.5N4L50.form57, 71, 2, 0, 0, 
P0.5N4L50.form58, 71, 3, 0, 0, 
P0.5N4L50.form59, 68, 7, 0, 5, 
P0.5N4L50.form60, 65, 4, 0, 1, 
P0.5N4L50.form61, 80, 3, 0, 0, 
P0.5N4L50.form62, 68, 24, 1, 18, 
P0.5N4L50.form63, 74, 3, 0, 0, 
P0.5N4L50.form64, 71, 4, 0, 1, 
P0.5N4L50.form65, 80, 2, 0, 0, 
P0.5N4L50.form66, 71, 3, 1, 0, 
P0.5N4L50.form67, 68, 3, 0, 1, 
P0.5N4L50.form68, 77, 4, 0, 0, 
P0.5N4L50.form69, 65, 5, 0, 1, 
P0.5N4L50.form70, 68, 3, 0, 1, 
P0.5N4L50.form71, 59, 4, 1, 0, 
P0.5N4L50.form72, 65, 2, 0, 0, 
P0.5N4L50.form73, 68, 2, 0, 0, 
P0.5N4L50.form74, 62, 3, 1, 0, 
P0.5N4L50.form75, 71, 3, 0, 0, 
P0.5N4L50.form76, 62, 3, 0, 0, 
P0.5N4L50.form77, 77, 3, 0, 0, 
P0.5N4L50.form78, 71, 3, 0, 1, 
P0.5N4L50.form79, 74, 4, 0, 1, 
P0.5N4L50.form80, 62, 4, 0, 1, 
P0.5N4L50.form81, 65, 5, 0, 1, 
P0.5N4L50.form82, 68, 4, 0, 0, 
P0.5N4L50.form83, 68, 3, 0, 0, 
P0.5N4L50.form84, 74, 4, 0, 1, 
P0.5N4L50.form85, 77, 3, 0, 1, 
P0.5N4L50.form86, 74, 7, 0, 4, 
P0.5N4L50.form87, 71, 3, 0, 0, 
P0.5N4L50.form88, 65, 2, 0, 0, 
P0.5N4L50.form89, 65, 3, 0, 0, 
P0.5N4L50.form90, 68, 4, 1, 1, 
P0.5N4L50.form91, 77, 5, 0, 2, 
P0.5N4L50.form92, 65, 3, 0, 1, 
P0.5N4L50.form93, 62, 3, 0, 0, 
P0.5N4L50.form94, 83, 6, 0, 1, 
P0.5N4L50.form95, 74, 4, 0, 1, 
P0.5N4L50.form96, 68, 4, 0, 1, 
P0.5N4L50.form97, 62, 3, 0, 0, 
P0.5N4L50.form98, 68, 4, 0, 1, 
P0.5N4L50.form99, 62, 3, 0, 1, 
P0.5N4L50.form100, 74, 4, 0, 1, 
P0.5N4L50.form101, 77, 3, 0, 1, 
P0.5N4L50.form102, 68, 4, 1, 1, 
P0.5N4L50.form103, 65, 7, 0, 3, 
P0.5N4L50.form104, 71, 5, 0, 0, 
P0.5N4L50.form105, 62, 4, 0, 1, 
P0.5N4L50.form106, 68, 4, 0, 2, 
P0.5N4L50.form107, 77, 8, 0, 5, 
P0.5N4L50.form108, 74, 4, 0, 2, 
P0.5N4L50.form109, 62, 2, 0, 0, 
P0.5N4L50.form110, 65, 5, 1, 2, 
P0.5N4L50.form111, 62, 3, 0, 0, 
P0.5N4L50.form112, 62, 6, 0, 4, 
P0.5N4L50.form113, 68, 5, 0, 2, 
P0.5N4L50.form114, 62, 4, 0, 0, 
P0.5N4L50.form115, 74, 3, 0, 0, 
P0.5N4L50.form116, 74, 3, 0, 0, 
P0.5N4L50.form117, 65, 2, 0, 0, 
P0.5N4L50.form118, 77, 5, 0, 1, 
P0.5N4L50.form119, 53, 8, 0, 5, 
P0.5N4L50.form120, 71, 3, 0, 1, 
P0.5N4L50.form121, 71, 4, 0, 2, 
P0.5N4L50.form122, 59, 4, 0, 2, 
P0.5N4L50.form123, 65, 2, 0, 0, 
P0.5N4L50.form124, 68, 8, 0, 5, 
P0.5N4L50.form125, 68, 4, 1, 0, 
P0.5N4L50.form126, 65, 4, 0, 0, 
P0.5N4L50.form127, 65, 3, 0, 0, 
P0.5N4L50.form128, 65, 3, 0, 0, 
P0.5N4L50.form129, 77, 2, 0, 0, 
P0.5N4L50.form130, 71, 3, 0, 1, 
P0.5N4L50.form131, 74, 4, 0, 1, 
P0.5N4L50.form132, 65, 5, 0, 2, 
P0.5N4L50.form133, 62, 4, 0, 0, 
P0.5N4L50.form134, 65, 8, 0, 4, 
P0.5N4L50.form135, 62, 4, 0, 2, 
P0.5N4L50.form136, 65, 3, 0, 1, 
P0.5N4L50.form137, 71, 4, 0, 1, 
P0.5N4L50.form138, 65, 3, 0, 1, 
P0.5N4L50.form139, 71, 6, 0, 3, 
P0.5N4L50.form140, 62, 4, 0, 2, 
P0.5N4L50.form141, 68, 4, 0, 1, 
P0.5N4L50.form142, 68, 3, 0, 0, 
P0.5N4L50.form143, 65, 3, 0, 1, 
P0.5N4L50.form144, 65, 7, 1, 2, 
P0.5N4L50.form145, 68, 5, 0, 0, 
P0.5N4L50.form146, 56, 2, 0, 0, 
P0.5N4L50.form147, 68, 26, 0, 23, 
P0.5N4L50.form148, 71, 3, 0, 0, 
P0.5N4L50.form149, 74, 7, 0, 4, 
P0.5N4L50.form150, 74, 4, 0, 1, 
P0.5N4L50.form151, 68, 4, 0, 2, 
P0.5N4L50.form152, 59, 5, 0, 3, 
P0.5N4L50.form153, 77, 3, 0, 0, 
P0.5N4L50.form154, 65, 7, 1, 2, 
P0.5N4L50.form155, 65, 4, 0, 1, 
P0.5N4L50.form156, 71, 3, 0, 1, 
P0.5N4L50.form157, 56, 3, 0, 1, 
P0.5N4L50.form158, 71, 2, 0, 0, 
P0.5N4L50.form159, 65, 4, 1, 0, 
P0.5N4L50.form160, 74, 4, 0, 1, 
P0.5N4L50.form161, 56, 2, 0, 0, 
P0.5N4L50.form162, 74, 3, 0, 0, 
P0.5N4L50.form163, 65, 2, 0, 0, 
P0.5N4L50.form164, 68, 3, 0, 1, 
P0.5N4L50.form165, 65, 4, 0, 0, 
P0.5N4L50.form166, 68, 4, 0, 0, 
P0.5N4L50.form167, 71, 6, 1, 3, 
P0.5N4L50.form168, 62, 3, 0, 0, 
P0.5N4L50.form169, 68, 4, 0, 1, 
P0.5N4L50.form170, 65, 6, 0, 3, 
P0.5N4L50.form171, 65, 4, 0, 0, 
P0.5N4L50.form172, 65, 4, 0, 0, 
P0.5N4L50.form173, 77, 3, 0, 0, 
P0.5N4L50.form174, 68, 4, 0, 1, 
P0.5N4L50.form175, 80, 3, 0, 1, 
P0.5N4L50.form176, 74, 3, 0, 0, 
P0.5N4L50.form177, 65, 7, 1, 3, 
P0.5N4L50.form178, 62, 3, 0, 0, 
P0.5N4L50.form179, 59, 3, 0, 1, 
P0.5N4L50.form180, 65, 5, 0, 0, 
P0.5N4L50.form181, 77, 2, 0, 0, 
P0.5N4L50.form182, 68, 3, 0, 0, 
P0.5N4L50.form183, 65, 3, 0, 1, 
P0.5N4L50.form184, 68, 6, 0, 3, 
P0.5N4L50.form185, 74, 6, 0, 2, 
P0.5N4L50.form186, 68, 2, 0, 0, 
P0.5N4L50.form187, 80, 3, 0, 0, 
P0.5N4L50.form188, 74, 3, 0, 1, 
P0.5N4L50.form189, 74, 3, 1, 0, 
P0.5N4L50.form190, 71, 3, 0, 0, 
P0.5N4L50.form191, 68, 3, 0, 0, 
P0.5N4L50.form192, 74, 6, 0, 1, 
P0.5N4L50.form193, 68, 5, 0, 0, 
P0.5N4L50.form194, 77, 2, 0, 0, 
P0.5N4L50.form195, 62, 3, 0, 1, 
P0.5N4L50.form196, 65, 3, 0, 0, 
P0.5N4L50.form197, 65, 4, 0, 1, 
P0.5N4L50.form198, 86, 2, 0, 0, 
P0.5N4L50.form199, 65, 3, 0, 0, 
P0.5N4L50.form200, 71, 12, 0, 9, 
P0.5N4L50.form201, 65, 2, 0, 0, 
P0.5N4L50.form202, 74, 8, 2, 3, 
P0.5N4L50.form203, 59, 6, 0, 2, 
P0.5N4L50.form204, 68, 5, 0, 0, 
P0.5N4L50.form205, 71, 2, 0, 0, 
P0.5N4L50.form206, 77, 10, 1, 6, 
P0.5N4L50.form207, 80, 4, 0, 1, 
P0.5N4L50.form208, 59, 4, 0, 1, 
P0.5N4L50.form209, 71, 3, 0, 0, 
P0.5N4L50.form210, 74, 4, 0, 1, 
P0.5N4L50.form211, 74, 5, 0, 1, 
P0.5N4L50.form212, 68, 5, 0, 1, 
P0.5N4L50.form213, 68, 5, 0, 2, 
P0.5N4L50.form214, 71, 2, 0, 0, 
P0.5N4L50.form215, 68, 3, 0, 1, 
P0.5N4L50.form216, 65, 3, 0, 1, 
P0.5N4L50.form217, 56, 3, 0, 1, 
P0.5N4L50.form218, 71, 3, 0, 1, 
P0.5N4L50.form219, 74, 2, 0, 0, 
P0.5N4L50.form220, 71, 3, 0, 0, 
P0.5N4L50.form221, 68, 6, 0, 1, 
P0.5N4L50.form222, 74, 5, 0, 0, 
P0.5N4L50.form223, 65, 3, 0, 1, 
P0.5N4L50.form224, 80, 3, 0, 0, 
P0.5N4L50.form225, 62, 2, 0, 0, 
P0.5N4L50.form226, 59, 3, 1, 0, 
P0.5N4L50.form227, 59, 10, 0, 8, 
P0.5N4L50.form228, 77, 2, 0, 0, 
P0.5N4L50.form229, 59, 3, 0, 0, 
P0.5N4L50.form230, 68, 4, 0, 1, 
P0.5N4L50.form231, 71, 5, 0, 1, 
P0.5N4L50.form232, 68, 4, 0, 1, 
P0.5N4L50.form233, 71, 3, 0, 0, 
P0.5N4L50.form234, 59, 2, 0, 0, 
P0.5N4L50.form235, 71, 4, 0, 1, 
P0.5N4L50.form236, 74, 4, 1, 0, 
P0.5N4L50.form237, 68, 3, 0, 1, 
P0.5N4L50.form238, 74, 3, 0, 0, 
P0.5N4L50.form239, 65, 3, 0, 1, 
P0.5N4L50.form240, 80, 2, 0, 0, 
P0.5N4L50.form241, 74, 3, 0, 1, 
P0.5N4L50.form242, 68, 5, 0, 3, 
P0.5N4L50.form243, 65, 6, 0, 3, 
P0.5N4L50.form244, 71, 7, 0, 2, 
P0.5N4L50.form245, 62, 4, 0, 1, 
P0.5N4L50.form246, 74, 4, 0, 1, 
P0.5N4L50.form247, 74, 6, 0, 3, 
P0.5N4L50.form248, 68, 4, 0, 1, 
P0.5N4L50.form249, 74, 20, 1, 16, 
P0.5N4L50.form250, 62, 4, 0, 1, 
P0.5N4L50.form251, 62, 5, 0, 0, 
P0.5N4L50.form252, 59, 4, 0, 0, 
P0.5N4L50.form253, 71, 4, 0, 1, 
P0.5N4L50.form254, 62, 3, 0, 0, 
P0.5N4L50.form255, 68, 4, 0, 2, 
P0.5N4L50.form256, 65, 5, 0, 3, 
P0.5N4L50.form257, 77, 2, 0, 0, 
P0.5N4L50.form258, 68, 3, 0, 0, 
P0.5N4L50.form259, 71, 2, 0, 0, 
P0.5N4L50.form260, 74, 9, 1, 5, 
P0.5N4L50.form261, 77, 6, 0, 2, 
P0.5N4L50.form262, 77, 6, 0, 3, 
P0.5N4L50.form263, 59, 5, 0, 2, 
P0.5N4L50.form264, 68, 5, 0, 2, 
P0.5N4L50.form265, 71, 2, 0, 0, 
P0.5N4L50.form266, 71, 4, 0, 1, 
P0.5N4L50.form267, 77, 2, 0, 0, 
P0.5N4L50.form268, 80, 5, 0, 3, 
P0.5N4L50.form269, 77, 5, 0, 1, 
P0.5N4L50.form270, 68, 6, 0, 3, 
P0.5N4L50.form271, 71, 4, 0, 2, 
P0.5N4L50.form272, 71, 3, 0, 0, 
P0.5N4L50.form273, 62, 4, 0, 1, 
P0.5N4L50.form274, 83, 3, 0, 1, 
P0.5N4L50.form275, 80, 5, 0, 2, 
P0.5N4L50.form276, 77, 3, 0, 1, 
P0.5N4L50.form277, 68, 3, 0, 1, 
P0.5N4L50.form278, 62, 3, 0, 1, 
P0.5N4L50.form279, 77, 6, 0, 1, 
P0.5N4L50.form280, 68, 5, 0, 1, 
P0.5N4L50.form281, 59, 3, 0, 1, 
P0.5N4L50.form282, 71, 3, 0, 1, 
P0.5N4L50.form283, 62, 3, 0, 1, 
P0.5N4L50.form284, 71, 3, 0, 0, 
P0.5N4L50.form285, 74, 3, 0, 0, 
P0.5N4L50.form286, 71, 3, 0, 0, 
P0.5N4L50.form287, 68, 3, 0, 0, 
P0.5N4L50.form288, 71, 4, 0, 2, 
P0.5N4L50.form289, 65, 6, 1, 1, 
P0.5N4L50.form290, 74, 4, 0, 0, 
P0.5N4L50.form291, 62, 3, 0, 0, 
P0.5N4L50.form292, 71, 3, 0, 0, 
P0.5N4L50.form293, 59, 3, 0, 1, 
P0.5N4L50.form294, 65, 2, 0, 0, 
P0.5N4L50.form295, 68, 7, 0, 4, 
P0.5N4L50.form296, 74, 3, 0, 1, 
P0.5N4L50.form297, 65, 3, 0, 1, 
P0.5N4L50.form298, 71, 2, 0, 0, 
P0.5N4L50.form299, 62, 2, 0, 0, 
P0.5N4L50.form300, 68, 5, 0, 0, 
P0.5N4L50.form301, 65, 5, 0, 0, 
P0.5N4L50.form302, 68, 3, 0, 1, 
P0.5N4L50.form303, 74, 4, 0, 1, 
P0.5N4L50.form304, 56, 2, 0, 0, 
P0.5N4L50.form305, 68, 8, 0, 4, 
P0.5N4L50.form306, 71, 3, 0, 1, 
P0.5N4L50.form307, 74, 3, 0, 1, 
P0.5N4L50.form308, 65, 6, 1, 2, 
P0.5N4L50.form309, 65, 5, 0, 1, 
P0.5N4L50.form310, 68, 4, 0, 1, 
P0.5N4L50.form311, 80, 4, 0, 2, 
P0.5N4L50.form312, 74, 7, 0, 4, 
P0.5N4L50.form313, 86, 2, 0, 0, 
P0.5N4L50.form314, 68, 4, 0, 2, 
P0.5N4L50.form315, 74, 3, 0, 0, 
P0.5N4L50.form316, 83, 9, 1, 6, 
P0.5N4L50.form317, 74, 3, 0, 0, 
P0.5N4L50.form318, 65, 5, 0, 1, 
P0.5N4L50.form319, 71, 6, 0, 1, 
P0.5N4L50.form320, 77, 3, 0, 0, 
P0.5N4L50.form321, 77, 4, 0, 1, 
P0.5N4L50.form322, 65, 3, 0, 0, 
P0.5N4L50.form323, 65, 6, 0, 4, 
P0.5N4L50.form324, 74, 3, 0, 0, 
P0.5N4L50.form325, 68, 2, 0, 0, 
P0.5N4L50.form326, 74, 3, 0, 1, 
P0.5N4L50.form327, 80, 5, 0, 0, 
P0.5N4L50.form328, 68, 4, 0, 1, 
P0.5N4L50.form329, 68, 2, 0, 0, 
P0.5N4L50.form330, 74, 8, 1, 4, 
P0.5N4L50.form331, 68, 3, 0, 0, 
P0.5N4L50.form332, 68, 3, 0, 0, 
P0.5N4L50.form333, 68, 3, 0, 1, 
P0.5N4L50.form334, 65, 2, 0, 0, 
P0.5N4L50.form335, 68, 3, 0, 0, 
P0.5N4L50.form336, 74, 7, 0, 1, 
P0.5N4L50.form337, 71, 3, 0, 0, 
P0.5N4L50.form338, 62, 4, 0, 2, 
P0.5N4L50.form339, 65, 3, 0, 0, 
P0.5N4L50.form340, 68, 6, 1, 0, 
P0.5N4L50.form341, 68, 6, 0, 1, 
P0.5N4L50.form342, 71, 3, 0, 1, 
P0.5N4L50.form343, 65, 4, 0, 1, 
P0.5N4L50.form344, 65, 3, 0, 0, 
P0.5N4L50.form345, 65, 2, 0, 0, 
P0.5N4L50.form346, 77, 2, 0, 0, 
P0.5N4L50.form347, 74, 9, 0, 6, 
P0.5N4L50.form348, 71, 4, 0, 1, 
P0.5N4L50.form349, 59, 3, 0, 1, 
P0.5N4L50.form350, 77, 5, 0, 1, 
P0.5N4L50.form351, 68, 4, 0, 0, 
P0.5N4L50.form352, 62, 3, 0, 0, 
P0.5N4L50.form353, 62, 3, 0, 1, 
P0.5N4L50.form354, 59, 3, 0, 1, 
P0.5N4L50.form355, 74, 4, 0, 1, 
P0.5N4L50.form356, 62, 3, 0, 0, 
P0.5N4L50.form357, 62, 7, 0, 3, 
P0.5N4L50.form358, 62, 5, 0, 1, 
P0.5N4L50.form359, 68, 2, 0, 0, 
P0.5N4L50.form360, 68, 3, 0, 0, 
P0.5N4L50.form361, 68, 4, 0, 1, 
P0.5N4L50.form362, 62, 5, 0, 3, 
P0.5N4L50.form363, 74, 6, 0, 3, 
P0.5N4L50.form364, 71, 5, 0, 1, 
P0.5N4L50.form365, 71, 3, 0, 0, 
P0.5N4L50.form366, 68, 2, 0, 0, 
P0.5N4L50.form367, 59, 4, 0, 1, 
P0.5N4L50.form368, 71, 20, 0, 16, 
P0.5N4L50.form369, 62, 3, 0, 0, 
P0.5N4L50.form370, 68, 5, 1, 2, 
P0.5N4L50.form371, 77, 2, 0, 0, 
P0.5N4L50.form372, 74, 3, 0, 1, 
P0.5N4L50.form373, 59, 7, 0, 3, 
P0.5N4L50.form374, 83, 4, 0, 0, 
P0.5N4L50.form375, 65, 3, 0, 0, 
P0.5N4L50.form376, 71, 3, 0, 0, 
P0.5N4L50.form377, 80, 9, 0, 6, 
P0.5N4L50.form378, 65, 3, 0, 0, 
P0.5N4L50.form379, 71, 4, 0, 2, 
P0.5N4L50.form380, 65, 4, 0, 2, 
P0.5N4L50.form381, 68, 5, 1, 1, 
P0.5N4L50.form382, 71, 7, 0, 2, 
P0.5N4L50.form383, 62, 3, 0, 0, 
P0.5N4L50.form384, 83, 8, 0, 5, 
P0.5N4L50.form385, 62, 3, 0, 0, 
P0.5N4L50.form386, 80, 3, 0, 0, 
P0.5N4L50.form387, 65, 3, 0, 1, 
P0.5N4L50.form388, 59, 3, 0, 0, 
P0.5N4L50.form389, 71, 2, 0, 0, 
P0.5N4L50.form390, 59, 4, 0, 1, 
P0.5N4L50.form391, 62, 3, 0, 0, 
P0.5N4L50.form392, 71, 3, 0, 1, 
P0.5N4L50.form393, 65, 5, 0, 3, 
P0.5N4L50.form394, 68, 9, 1, 5, 
P0.5N4L50.form395, 62, 6, 0, 3, 
P0.5N4L50.form396, 83, 6, 0, 3, 
P0.5N4L50.form397, 68, 3, 0, 1, 
P0.5N4L50.form398, 74, 9, 0, 1, 
P0.5N4L50.form399, 53, 3, 0, 0, 
P0.5N4L50.form400, 71, 4, 0, 1, 
P0.5N4L50.form401, 65, 4, 0, 1, 
P0.5N4L50.form402, 59, 3, 0, 1, 
P0.5N4L50.form403, 62, 3, 0, 0, 
P0.5N4L50.form404, 68, 12, 0, 9, 
P0.5N4L50.form405, 68, 3, 0, 0, 
P0.5N4L50.form406, 65, 3, 0, 0, 
P0.5N4L50.form407, 74, 5, 0, 0, 
P0.5N4L50.form408, 71, 6, 0, 3, 
P0.5N4L50.form409, 62, 3, 0, 0, 
P0.5N4L50.form410, 74, 3, 0, 0, 
P0.5N4L50.form411, 68, 3, 0, 1, 
P0.5N4L50.form412, 74, 2, 0, 0, 
P0.5N4L50.form413, 68, 3, 0, 0, 
P0.5N4L50.form414, 65, 3, 0, 1, 
P0.5N4L50.form415, 65, 3, 0, 0, 
P0.5N4L50.form416, 68, 4, 0, 1, 
P0.5N4L50.form417, 65, 4, 0, 1, 
P0.5N4L50.form418, 68, 5, 0, 1, 
P0.5N4L50.form419, 71, 7, 0, 3, 
P0.5N4L50.form420, 74, 4, 0, 2, 
P0.5N4L50.form421, 62, 2, 0, 0, 
P0.5N4L50.form422, 56, 4, 0, 1, 
P0.5N4L50.form423, 71, 2, 0, 0, 
P0.5N4L50.form424, 68, 9, 0, 5, 
P0.5N4L50.form425, 77, 6, 0, 2, 
P0.5N4L50.form426, 62, 3, 0, 1, 
P0.5N4L50.form427, 71, 2, 0, 0, 
P0.5N4L50.form428, 74, 5, 0, 2, 
P0.5N4L50.form429, 59, 5, 0, 2, 
P0.5N4L50.form430, 59, 4, 0, 0, 
P0.5N4L50.form431, 62, 5, 0, 0, 
P0.5N4L50.form432, 77, 6, 0, 3, 
P0.5N4L50.form433, 68, 3, 0, 0, 
P0.5N4L50.form434, 68, 3, 0, 0, 
P0.5N4L50.form435, 62, 3, 0, 0, 
P0.5N4L50.form436, 62, 2, 0, 0, 
P0.5N4L50.form437, 77, 4, 0, 1, 
P0.5N4L50.form438, 68, 4, 0, 1, 
P0.5N4L50.form439, 74, 12, 1, 9, 
P0.5N4L50.form440, 62, 3, 0, 0, 
P0.5N4L50.form441, 77, 7, 1, 4, 
P0.5N4L50.form442, 71, 23, 0, 18, 
P0.5N4L50.form443, 65, 2, 0, 0, 
P0.5N4L50.form444, 77, 4, 0, 1, 
P0.5N4L50.form445, 71, 5, 0, 2, 
P0.5N4L50.form446, 59, 5, 0, 1, 
P0.5N4L50.form447, 71, 10, 0, 6, 
P0.5N4L50.form448, 71, 3, 0, 1, 
P0.5N4L50.form449, 71, 4, 0, 2, 
P0.5N4L50.form450, 68, 3, 0, 0, 
P0.5N4L50.form451, 71, 9, 1, 6, 
P0.5N4L50.form452, 68, 2, 0, 0, 
P0.5N4L50.form453, 65, 3, 0, 0, 
P0.5N4L50.form454, 65, 3, 0, 1, 
P0.5N4L50.form455, 68, 3, 0, 0, 
P0.5N4L50.form456, 65, 6, 0, 3, 
P0.5N4L50.form457, 77, 10, 0, 5, 
P0.5N4L50.form458, 59, 3, 0, 0, 
P0.5N4L50.form459, 65, 3, 0, 0, 
P0.5N4L50.form460, 77, 3, 0, 1, 
P0.5N4L50.form461, 83, 9, 1, 6, 
P0.5N4L50.form462, 71, 4, 0, 2, 
P0.5N4L50.form463, 74, 3, 1, 0, 
P0.5N4L50.form464, 71, 3, 0, 1, 
P0.5N4L50.form465, 65, 9, 2, 5, 
P0.5N4L50.form466, 65, 4, 0, 1, 
P0.5N4L50.form467, 71, 3, 0, 0, 
P0.5N4L50.form468, 65, 4, 0, 2, 
P0.5N4L50.form469, 77, 7, 1, 3, 
P0.5N4L50.form470, 71, 3, 0, 0, 
P0.5N4L50.form471, 62, 5, 0, 2, 
P0.5N4L50.form472, 68, 3, 0, 0, 
P0.5N4L50.form473, 74, 4, 0, 1, 
P0.5N4L50.form474, 65, 3, 0, 0, 
P0.5N4L50.form475, 71, 3, 0, 1, 
P0.5N4L50.form476, 59, 3, 1, 0, 
P0.5N4L50.form477, 74, 3, 0, 1, 
P0.5N4L50.form478, 74, 3, 0, 0, 
P0.5N4L50.form479, 62, 2, 0, 0, 
P0.5N4L50.form480, 62, 2, 0, 0, 
P0.5N4L50.form481, 68, 5, 1, 2, 
P0.5N4L50.form482, 65, 4, 0, 1, 
P0.5N4L50.form483, 77, 8, 0, 5, 
P0.5N4L50.form484, 59, 5, 0, 2, 
P0.5N4L50.form485, 74, 4, 0, 1, 
P0.5N4L50.form486, 71, 5, 0, 1, 
P0.5N4L50.form487, 77, 4, 0, 0, 
P0.5N4L50.form488, 74, 5, 0, 3, 
P0.5N4L50.form489, 56, 3, 0, 0, 
P0.5N4L50.form490, 62, 5, 0, 2, 
P0.5N4L50.form491, 68, 2, 0, 0, 
P0.5N4L50.form492, 59, 6, 0, 1, 
P0.5N4L50.form493, 71, 5, 0, 0, 
P0.5N4L50.form494, 65, 2, 0, 0, 
P0.5N4L50.form495, 62, 3, 0, 1, 
P0.5N4L50.form496, 71, 2, 0, 0, 
P0.5N4L50.form497, 74, 4, 0, 0, 
P0.5N4L50.form498, 74, 4, 0, 2, 
P0.5N4L50.form499, 62, 3, 0, 1, 
P0.5N4L60.form, 87, 5, 0, 2, 
P0.5N4L60.form1, 87, 4, 0, 1, 
P0.5N4L60.form2, 69, 3, 0, 0, 
P0.5N4L60.form3, 81, 7, 0, 2, 
P0.5N4L60.form4, 78, 3, 0, 1, 
P0.5N4L60.form5, 84, 4, 0, 1, 
P0.5N4L60.form6, 87, 2, 0, 0, 
P0.5N4L60.form7, 75, 14, 0, 12, 
P0.5N4L60.form8, 87, 3, 0, 0, 
P0.5N4L60.form9, 75, 11, 0, 9, 
P0.5N4L60.form10, 81, 9, 0, 3, 
P0.5N4L60.form11, 84, 4, 0, 1, 
P0.5N4L60.form12, 78, 6, 1, 2, 
